record_id,source_title,source_url_or_ref,author_name,source_language,source_type,published_at,trip_time_start,trip_time_end,trip_style,summary_zh,item_name_raw,item_name_zh,item_name_en,category,status_recommend,container_recommend,quantity_recommend,brand_raw,brand_normalized,reason_raw,source_quote_or_timecode,confidence_item,record_status
PKH-SUS-053,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Alpine Provisions Plastic-Free Bamboo Toothbrush,,Alpine Provisions Plastic-Free Bamboo Toothbrush,toiletries,to_pack,undecided,,Alpine Provisions Plastic-Free,,"Have you bean brushing your teeth? That’s not a typo when you reach for this brush since its bristles came from castor oil beans. This bamboo brush comes in plastic-free packaging and includes a bamboo cap to keep the top from brushing against the remaining gear in your toiletry bag. While it's a little bulkier than other travel toothbrushes, it saves you from getting any remnants of toothpaste on the wall of your Dopp kit, so we think it’s worth the extra space. Alpine Provisions donates 1% of ",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/alpine-provisions/plastic-free-bamboo-toothbrush/) | [$10.00 on Alpine Provisions](https://alpineprovisionsco.com/collections/oral-care),3,draft
PKH-SUS-054,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Alpine Provisions Detoxifying Charcoal Toothpaste Tabs,,Alpine Provisions Detoxifying Charcoal Toothpaste Tabs,toiletries,to_pack,undecided,,Alpine Provisions Detoxifying,,"Have you bean brushing your teeth? That’s not a typo when you reach for this brush since its bristles came from castor oil beans. This bamboo brush comes in plastic-free packaging and includes a bamboo cap to keep the top from brushing against the remaining gear in your toiletry bag. While it's a little bulkier than other travel toothbrushes, it saves you from getting any remnants of toothpaste on the wall of your Dopp kit, so we think it’s worth the extra space. Alpine Provisions donates 1% of ",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/alpine-provisions/detoxifying-charcoal-toothpaste-tabs/),3,draft
PKH-SUS-055,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,HiBAR Fresh Rain + Cucumber Deodorant,,HiBAR Fresh Rain + Cucumber Deodorant,toiletries,to_pack,undecided,,HiBAR Fresh Rain,,"Stay fresh as rain with this all-natural deodorant in a compostable cardboard applicator. You won’t have to worry about finding recycling facilities for plastic if you finish it on your trip, and we dig the fresh scent, though you could opt for a different fragrance if cucumber’s not your thing. It doesn’t contain aluminum, and while you may think that’s healthier, your body may need a bit of a detox if you’ve been using aluminum-based deodorants and antiperspirants since puberty. The oval shape",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/hibar/fresh-rain-cucumber-deodorant/),3,draft
PKH-SUS-056,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Lush Soap Bar,,Lush Soap Bar,toiletries,to_pack,undecided,,Lush Soap Bar,,"If you’re looking for soap without plastic packaging, look at Lush. Whether you pick up your soap in the store or shop online, it comes without any added plastic to clog up the waste stream. When shopping for your favorite flavor, pick up a reusable tin from Lush too, or you’ll be scrounging for a way to store it in your bag when you jet out. We’ve packed the Olive Tree Bar Soap with coconut and olive oils for moisturization and a lovely scent, but they’ve got a fragrance to suit every preferenc",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/lush/soap-bar/),3,draft
PKH-SUS-057,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Lush Shampoo Bar,,Lush Shampoo Bar,toiletries,to_pack,undecided,,Lush Shampoo Bar,,"When you pack a shampoo bar, you don’t have to worry about packing a special bag to pull out at TSA, and you can eliminate single-use plastics. We like the beeswax and Fair Trade honey used in the Honey I Washed My Hair Shampoo Bar (And the pun, because who doesn’t love a good pun?), though they have plenty of other scents if you’re not sweet on honey (See? We did it again!). You can get a round tin from Lush to hold your shampoo bar, and you’ll want to since the company sends you the shampoo pl",来源章节: Toiletries & Personal Care | [See Review & Buying Options](https://www.packhacker.com/travel-gear/lush/shampoo-bar/),3,draft
PKH-SUS-058,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Bite Body Balm Solid Moisturizer,,Bite Body Balm Solid Moisturizer,toiletries,to_pack,undecided,,Bite Body Balm,,"Go liquid-free when you pack a solid moisturizer. This body balm from Bite works well wherever you need a little hydration, whether it’s your hands, legs, or feet, to keep dry skin and scaliness at bay. It comes with a plastic-free applicator, the refills come in cardboard cartridges, and the balm itself is vegan, so it’s a win-win for animals and the planet. It can dry out a little after a time with no use, but once you warm it up with friction on your skin, it’s ready to slide on again.",来源章节: Toiletries & Personal Care | [See Review & Buying Options](https://www.packhacker.com/travel-gear/bite/body-balm-solid-moisturizer/),3,draft
PKH-SUS-059,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,The Body Shop Detangling Comb,,The Body Shop Detangling Comb,toiletries,to_pack,undecided,,The Body Shop,,"The Body Shop is a certified B Corp, so you know to expect nothing less than sustainability from their products. In addition to making mother Earth happy, their Comb works wonders for your hair after a long night out, a fresh shower, or in the airport. It’s a bit large, but we dig how durable and easy it is to use. The design is worth commending, too—what’s not to love?",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/the-body-shop/detangling-comb/),3,draft
PKH-SUS-060,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Gillette Men’s Mach3 Razors,,Gillette Men’s Mach3 Razors,toiletries,to_pack,undecided,,Gillette Men,,"Unfortunately, not everything has a sustainability angle. However, the Gillette Mach3 Razor is durable enough for this list. The handle is sturdy, and you'll be able to use it for years. We aren't the biggest fan of the look, but it gets the job done at the end of the day. You'll be able to get a clean shave from your bathroom at home to a hostel in Chile. Plus, if you lose it or it gets stolen in your backpack, you aren't out a ton of cash.",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/gillette/mens-mach3-razors/),3,draft
PKH-SUS-061,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,GranNaturals Small Wooden Travel Brush,,GranNaturals Small Wooden Travel Brush,toiletries,to_pack,undecided,,GranNaturals Small Wooden,,"Harness the power of wooden pin bristles to help distribute the natural oils in your hair for a silky smooth look in a travel-friendly package. While it’s not the most packable brush we’ve encountered, it’s small enough to fit in many toiletry bags and slings, and it still feels good to hold while brushing your hair. There are some things you don’t want to sacrifice in the name of packing less, and while your mileage may vary, you may want to make room for this.",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/grannaturals/small-wooden-travel-brush/),3,draft
PKH-SUS-062,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Urban Oreganics Nail File,,Urban Oreganics Nail File,toiletries,to_pack,undecided,,Urban Oreganics Nail,,"Just say no to paper emery boards that snag and shred with this lead-free, tempered glass file. It’s great for cleaning up the jagged edges of your nail so you don’t keep catching it on your sweater, although it can take a bit of time to get your nails short if they’ve grown out too much. It will easily last for decades, though it’s recyclable if you decide to go in another direction with your manicure. Don’t have recycling at home? Urban Oreganics will take care of it for you if you send it bac",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/urban-oreganics/nail-file-3/) | [$14.00 on Urban Oreganics](https://www.urbanoreganics.com/products/nail-file-glass),3,draft
PKH-SUS-063,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,LastObject LastRound,,LastObject LastRound,toiletries,to_pack,undecided,,LastObject LastRound,,"When it’s time to take off your makeup at the end of the day, don't reach for a disposable cotton ball or round when you can use one LastRound more than 250 times before it wears out. The pack of seven should replace more than 1,750 single-use pads and are designed to last for years. The organic cotton and wood fibers feel a little stiff right out of the package, but they turn cottony soft when you get them wet. You can even throw them in the laundry in a wash bag after you use them or scrub the",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/lastobject/lastround/) | [lock Pro Members get up to 10% off LastObject](https://www.packhacker.com/pro/),3,draft
PKH-SUS-064,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,LastObject LastPad,,LastObject LastPad,toiletries,to_pack,undecided,,LastObject LastPad,,"Stop tossing pads in the trash with this reusable option from LastObject. The antibacterial polyester material is silky against your skin, and it has absorbent bamboo inside, plus a bottom layer of polyester and leak-proof TPU to protect your clothing. It can last up to a decade, keeping 250 single-use pads from landfills. You may want to bring more than one so you can have a day to wash them in between, but you’ll save time finding a local pharmacy if Aunt Flo decides to drop in on your trip.",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/lastobject/lastpad/) | [lock Pro Members get up to 10% off LastObject](https://www.packhacker.com/pro/),3,draft
PKH-SUS-065,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,DivaCup Menstrual Cup,,DivaCup Menstrual Cup,toiletries,to_pack,undecided,,DivaCup Menstrual Cup,,"For times when you’d usually reach for a tampon, try a Diva Cup instead. There’s a learning curve to using this silicone device, but once you know, you know—you know? It’s washable and reusable, so use it throughout your trip, and you can avoid adapting to a foreign replacement if you run out of your favorite brand of period protection. Different sizes are available for different ages and types of users, so pick the one that best suits your needs.",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/divacup/menstrual-cup/) | [$35.00 on DivaCup](https://divacup.com/products/model-1/) [$34.99 on Amazon](https://www.amazon.com/dp/B000FAG6XA?tag=23ph-20&linkCode=ogi&th=1&psc=1),3,draft
PKH-SUS-066,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Izzy Zero Wast Highlighter,,Izzy Zero Wast Highlighter,toiletries,to_pack,undecided,,Izzy Zero Wast,,"Brighten up your face, and your outlook on the health of the planet, with this zero-waste makeup. Its metal tube is strangely satisfying to hold and use, and a 90-day supply comes straight to your home in a zero-waste reusable shipper with no outer packaging. After about three months, Izzy will remind you to return your empty tube in the prepaid shipper, and then they’ll refill it and send it back. We’re digging the creative way they’ve eliminated shipping materials and packaging, although if yo",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/izzy/zero-wast-highlighter/),3,draft
PKH-SUS-067,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Elate Perfectly Imperfect Palette (Essential Palette),,Elate Perfectly Imperfect Palette (Essential Palette),toiletries,to_pack,undecided,,Elate Perfectly Imperfect,,"Eliminate plastic packaging when you pick up one of these refillable bamboo palettes. You can go a step further on the sustainable journey by opting for the Perfectly Imperfect design, which eliminates waste—and saves you money—by sending you a palette with minor flaws. It may have some minor cosmetic damage like scratches or dents, but you could do that the first time you drop it yourself, too. Fill it with foundation, concealer, blush, and eye shadow sold separately by Elate, and everything sn",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/elate/perfectly-imperfect-palette-essential-palette/),3,draft
PKH-SUS-068,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Elate Brush Set,,Elate Brush Set,toiletries,to_pack,undecided,,Elate Brush Set,,"The makeup brushes you used in middle school probably had plastic handles, but you’ve outgrown that outlandish eyeshadow, and it's time for your makeup kit to grow up too. This set of brushes includes sustainably-sourced bamboo handles. The brush bristles are Taklon, a cruelty-free, antibacterial, and hypoallergenic fiber. You can buy the brushes you need individually or grab the entire set and bring a few or all when you travel, depending on the trip. While we like the versatility of the larges",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/elate/brush-set/),3,draft
PKH-SUS-069,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Elate Original Bamboo Mascara,,Elate Original Bamboo Mascara,toiletries,to_pack,undecided,,Elate Original Bamboo,,"Have a panda bear party when your mascara comes encased in bamboo. It’s water-resistant and great for sensitive eyes, and the luxurious brush gives you great big lashes. You can use it to touch up your brows, too. Thanks to a recyclable plastic inner tube, the liquid won't leak into the wood. If you don't have curbside pickup, send it back to Elate for recycling, and you can crush the water-processed bamboo tube for composting in your own backyard.",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/elate/original-bamboo-mascara/),3,draft
PKH-SUS-070,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Lush Lip Balm,,Lush Lip Balm,toiletries,to_pack,undecided,,Lush Lip Balm,,"Cut the plastic from your lip care routine without eliminating moisture altogether with this self-preserving lip balm. It comes in a handy metal tin; just unscrew the cap and slather it on. Fair Trade and organic ingredients—including shea, cocoa, and beeswax—soften up even the driest of lips, and it smells so bright and fresh that it’s a joy to use. Plus, it may make you happy to know the cocoa butter comes from farmers in the Democratic Republic of the Congo who are paid a premium for investin",来源章节: Toiletries & Personal Care | [See Details & Buying Options](https://www.packhacker.com/travel-gear/lush/lip-service-lip-balm/),3,draft
PKH-SUS-071,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Petzl Sm’D Carabiner,,Petzl Sm’D Carabiner,other,to_pack,undecided,,Petzl Sm,,"Sometimes, the most sustainable option is the one that'll last you the longest. Regarding carabiners, you can't go wrong with a Petzl Sm'D Twistlock. It operates with a standard clip but has a twisting lock mechanism, so it isn't as simple to open. If you attach gear on the exterior of your pack with it, a stranger trying to snag it will be slowed down by the mechanism, and it won't be able to get bumped off on accident. Plus, it's durable as heck, so you won't need to purchase a new one for yea",来源章节: Miscellaneous | [See Details & Buying Options](https://www.packhacker.com/travel-gear/petzl/smd-carabiner/),3,draft
PKH-SUS-072,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,Fenix E-CP Rechargeable Flashlight with Power Bank,,Fenix E-CP Rechargeable Flashlight with Power Bank,other,to_pack,undecided,,Fenix E-CP Rechargeable,,"Grabbing devices that can do multiple things doesn’t waste as much packaging material or space in your pack. The Fenix E-CP Rechargeable Flashlight w/ Power Bank is a light and battery bank in one that fits in your sling or pocket. The light is 1600 lumens, the charger outputs 18W, the device has a 5,000 mAh battery, and it charges using a USB-C cable. However, you can charge devices with both a USB-C and USB-A cable. With an A6061-T6 aluminum shell and an IP68 rating, you can take this thing fr",来源章节: Miscellaneous | [See Details & Buying Options](https://www.packhacker.com/travel-gear/fenix/e-cp-rechargeable-flashlight-with-power-bank/),3,draft
PKH-SUS-073,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,To-Go Ware Premium Bamboo Utensil Set,,To-Go Ware Premium Bamboo Utensil Set,other,to_pack,undecided,,To-Go Ware Premium,,"Odds are, you’ll be getting takeout while traveling. Many countries still use plastic packaging and cutlery for takeout, which isn’t sustainable or easy to eat with. The To-Go Ware Premium Bamboo Utensil Set doesn’t use plastic in the cutlery and features a spoon, fork, knife, straw, and set of chopsticks. It comes in a carrying case crafted from recycled materials with a small clip so you won’t lose anything on your journey. It’s a bit large compared to other utensil sets we’ve used, but it fit",来源章节: Miscellaneous | [See Details & Buying Options](https://www.packhacker.com/travel-gear/to-go-ware/premium-bamboo-utensil-set/) | [$19.95 on REI](https://rei.pxf.io/c/1259410/1448521/17195?u=https%3A%2F%2Fwww.rei.com%2Fc%2Fcamping-utensil-sets) [$17.99 on Amazon](https://www.amazon.com/dp/B08V8G94TL?tag=23ph-20&linkCode=ogi&th=1&psc=1),3,draft
PKH-SUS-074,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,CamelBak Chute Mag 25 oz with Tritan Renew,,CamelBak Chute Mag 25 oz with Tritan Renew,other,to_pack,undecided,,CamelBak Chute Mag,,"Whether crossing an unfamiliar city or heading to the beach, staying hydrated is essential to ensuring your body is ready to take on the day. Camelbak is a trusted water bottle brand, and their Renew Bottle is crafted from 50% recycled materials so that you can feel better about sourcing your hydration. It doesn’t have a clip, but the top has a large eye, so you can attach a carabiner or a strap to hook it to things. This bottle is durable and won’t break the bank, so you’ve got a bottle you can",来源章节: Miscellaneous | [See Details & Buying Options](https://www.packhacker.com/travel-gear/camelbak/chute-mag-25-oz-with-tritan-renew/),3,draft
PKH-SUS-075,Earth Friendly Sustainable Packing List,https://www.packhacker.com/packing-list/earth-friendly-sustainable-packing-list/,Pack Hacker,en,article,,,,sustainable / eco-friendly / one bag,强调环保材料、耐用性与公平生产标准的可持续旅行清单。,REI Co-op Multi Towel Mini,,REI Co-op Multi Towel Mini,other,to_pack,undecided,,REI Co-op Multi,,"Regardless of the destination, a pack towel is an essential piece of gear. If you wash your face after a long flight and don’t want to waste paper towels in the bathroom, the REI Co-op Multi Towel Mini is convenient. Or, use it as a napkin while eating out to cut out paper waste while eating out. This towel uses bluesign® materials, is small enough to fit in your pocket, and is easy to pack just about anywhere.",来源章节: Miscellaneous | [See Details & Buying Options](https://www.packhacker.com/travel-gear/rei/co-op-multi-towel-mini/),3,draft
